genre,name,title,id_album_deezer,deezerFans
Ska,Easy Big Fella,Eat At Joey's,7386850.0,13.0
Metalcore,Eatmewhileimhot!,Xalbumx,615435.0,145.0
Dub,Easy Star All-Stars,Dub Side Of The Moon,978690.0,5208.0
Dub,Easy Star All-Stars,Radiodread,962907.0,4148.0
Reggae,Easy Star All-Stars,Until That Day,981209.0,339.0
Dub,Easy Star All-Stars,Easy Star's Lonely Hearts Dub Band,969174.0,2126.0
Dub,Easy Star All-Stars,Dubber Side Of The Moon,974111.0,1562.0
Reggae,Easy Star All-Stars,First Light,1053245.0,959.0
Dub,Easy Star All-Stars,Easy Star's Thrillah,14383308.0,69.0
Electronic,Eaux,Plastics,7738703.0,103.0
Pop,Ebba Forsberg,Been There,610472.0,13.0
Pop,Ebba Forsberg,Ebba Forsberg,888727.0,11.0
Pop,Ebba Forsberg,Ta Min Vals: Sjunger Leonard Cohen,970528.0,152.0
Pop,Ebba Forsberg,Om Jag Lämnar Dig: Ebba Forsberg Sjunger Tom Waits,9658368.0,65.0
Synthpop,Echo Image,Need To Be Proud,6086273.0,5.0
Synthpop,Echo Image,Skulk,6086270.0,8.0
Synthpop,Echo Image,Standing Alone,6086269.0,22.0
Synthpop,Echo Image,Compuphonic,6086269.0,22.0
Electronic,Echoboy,Volume 2,7193201.0,4.0
Electronic,Echoboy,Giraffe,7193191.0,9.0
Britpop,Echobelly,Bellyache EP,101766.0,1007.0
Britpop,Echobelly,Everyone's Got One,101766.0,1007.0
Britpop,Echobelly,On,1207432.0,384.0
Britpop,Echobelly,Lustra,1210945.0,98.0
Pop,Echt,Echt,226414.0,598.0
Pop,Echt,Freischwimmer,229716.0,1396.0
Pop,Echt,Recorder,936362.0,189.0
Rock,Echtzeit,Alles Von Vorne,6048857.0,16.0
Rock,Echtzeit,Das Klingt Vernünftig,6047993.0,9.0
Electro,Eco,Das Album,9465948.0,11.0
Country,Ed Bruce,Cowboys & Dreamers,805892.0,16.0
Country,Ed Bruce,Ed Bruce,252891.0,73.0
Country,Ed Bruce,One To One,252891.0,73.0
Country,Ed Bruce,I Write It Down,252891.0,73.0
Country,Ed Bruce,You're Not Leaving Here Tonight,252891.0,73.0
Country,Ed Bruce,Homecoming,252891.0,73.0
Country,Ed Bruce,Night Things,252891.0,73.0
Rockabilly,Ed Bruce,Rock Boppin' Baby,127827.0,11.0
Country,Ed Bruce,This Old Hat,888646.0,5.0
Grindcore,Ed Gein,It's A Shame A Family Can Be Torn Apart By Something As Simple As A Pack Of Wild Dogs,8610882.0,12.0
Grindcore,Ed Gein,Judas Goats & Diesel Eaters,4118961.0,27.0
Grindcore,Ed Gein,Bad Luck,1136402.0,31.0
Latin,Ed Motta,Um Contrato Com Deus,687060.0,129.0
House,Ed Motta,"Manual Prático Para Festas, Bailes E Afins, Vol. 1",272217.0,2274.0
Latin,Ed Motta,As Segundas Intenções Do Manual Prático,217924.0,1703.0
Folk,Ed McCurdy,Last Night I Had The Strangest Dream,416717.0,3.0
Folk,Ed Sheeran,+,1249965.0,213348.0
Grime,Ed Sheeran,No.5 Collaborations Project,1377252.0,27876.0
Folk,Ed Sheeran,X,7964062.0,666612.0
Pop,Eddi Reader,Eddi Reader,1347332.0,209.0
Pop,Eddi Reader,Candyfloss And Medicine,91162.0,182.0
Folk,Eddi Reader,Angels & Electricity,512391.0,99.0
Folk,Eddi Reader,Simple Soul,15015039.0,16.0
Folk,Eddi Reader,Sings The Songs Of Robert Burns,14947473.0,63.0
Pop,Eddi Reader,Love Is The Way,286215.0,280.0
Folk,Eddi Reader,Vagabond,14862559.0,27.0
Rock,Edda Művek,Edda Művek,1619084.0,337.0
Rock,Edda Művek,Edda Művek 2.,1560969.0,817.0
Rock,Edda Művek,Edda Művek 3.,1560969.0,817.0
Rock,Edda Művek,Viszlát Edda!,1619084.0,337.0
Rock,Edda Művek,Edda Művek 5.,1560969.0,817.0
Rock,Edda Művek,Edda Művek 6.,1641484.0,579.0
Rock,Edda Művek,Változó Idők,1641484.0,579.0
Rock,Edda Művek,Pataky-Slamovits,1619084.0,337.0
Rock,Edda Művek,Edda Művek 10.: Győzni Fogunk!,1560969.0,817.0
Rock,Edda Művek,Edda Művek 13,1650974.0,358.0
Rock,Edda Művek,Az Edda Két Arca,1641514.0,830.0
Rock,Edda Művek,Edda Művek 15.: Elveszett Illúziók,1647365.0,302.0
Rock,Edda Művek,Sziklaszív,1697051.0,349.0
Rock,Edda Művek,Edda Blues,1619084.0,337.0
Rock,Edda Művek,Edda Művek 20.,1560941.0,411.0
Rock,Edda Művek,Lírák II.,1560969.0,817.0
Vocal,Eddie Cantor,The Columbia Years: 1922-1940,112973.0,15.0
Vocal,Eddie Cantor,"Makin' Whoopee With ""Banjo Eyes""",290105.0,4.0
Rock,Eddie Cochran,Early Years,1575109.0,13.0
Rock,Eddie Cochran,Greatest Hits,299214.0,1578.0
Rock,Eddie Cochran,Somethin' Else: The Fine Lookin' Hits Of Eddie Cochran,299214.0,1578.0
Folk,Eddie From Ohio,A Juggler On His Blades,2905841.0,0.0
Folk,Eddie From Ohio,Actually Not,2905851.0,3.0
Folk,Eddie From Ohio,I Rode Fido Home,2905861.0,1.0
Folk,Eddie From Ohio,Big Noise,2905871.0,1.0
Folk,Eddie From Ohio,Portable EFO Show,2905881.0,3.0
Folk,Eddie From Ohio,Looking Out The Fishbowl,2905891.0,2.0
Folk,Eddie From Ohio,Quick,2905901.0,3.0
Folk,Eddie From Ohio,Three Rooms,2905911.0,6.0
Folk,Eddie From Ohio,This Is Me,2905921.0,6.0
Funk,Eddie Hazel,"Game, Dames And Guitar Thangs",360884.0,811.0
Soul,Eddie Floyd,I've Never Found A Girl,101068.0,210.0
Soul,Eddie Floyd,California Girl,101068.0,210.0
Soul,Eddie Floyd,Down To Earth,117690.0,120.0
Soul,Eddie Holland,Eddie Holland,264542.0,149.0
Soul,Eddie Holman,I Love You,13994328.0,31.0
Soul,Eddie Kendricks,All By Myself,123234.0,377.0
Soul,Eddie Kendricks,People... Hold On,123234.0,377.0
Soul,Eddie Kendricks,Eddie Kendricks,123234.0,377.0
Soul,Eddie Kendricks,Boogie Down!,692368.0,19.0
Soul,Eddie Kendricks,For You,123234.0,377.0
Soul,Eddie Kendricks,Goin' Up In Smoke,692368.0,19.0
Christian,Eddie James,Fervent Worship,6693707.0,22.0
Christian,Eddie James,Life,6693707.0,22.0
Christian,Eddie James,Freedom,6700351.0,36.0
Christian,Eddie James,Yearn,6686234.0,387.0
Christian,Eddie James,Heritage,6686235.0,136.0
Christian,Eddie James,GOD,6643512.0,34.0
Christian,Eddie James,Freedom - Live From The Ramp,6700351.0,36.0
Christian,Eddie James,Shift,15313389.0,9.0
Rock,Eddie Money,Eddie Money,116718.0,111.0
Rock,Eddie Money,Life For The Taking,116711.0,88.0
Rock,Eddie Money,Playing For Keeps,74773.0,51.0
Rock,Eddie Money,No Control,116611.0,92.0
Rock,Eddie Money,Where's The Party?,74773.0,51.0
Rock,Eddie Money,Can't Hold Back,74773.0,51.0
Rock,Eddie Money,Nothing To Lose,74773.0,51.0
Rock,Eddie Money,Greatest Hits: The Sound Of Money,74773.0,51.0
Rock,Eddie Money,Right Here,7952444.0,596.0
Rock,Eddie Money,Wanna Go Back,889826.0,27.0
Comedy,Eddie Murphy,Eddie Murphy,114645.0,359.0
Comedy,Eddie Murphy,Greatest Comedy Hits,111814.0,812.0
Country,Eddie Rabbitt,Rocky Mountain Music,266576.0,33.0
Country,Eddie Rabbitt,Rabbitt,266575.0,22.0
Country,Eddie Rabbitt,Variations,266577.0,34.0
Country,Eddie Rabbitt,Loveline,266574.0,32.0
Country,Eddie Rabbitt,Step By Step,327079.0,44.0
Country,Eddie Rabbitt,Radio Romance,327080.0,22.0
Country,Eddie Rabbitt,The Best Year Of My Life,327049.0,53.0
Country,Eddie Rabbitt,Rabbitt Trax,395841.0,1685.0
Country,Eddie Rabbitt,I Wanna Dance With You,108522.0,46.0
Country,Eddie Rabbitt,Jersey Boy,327017.0,27.0
Folk,Eddie Vedder,Ukulele Songs,975543.0,19160.0
Rock,Eddy Current Suppression Ring,Primary Colours,7806578.0,108.0
Pop,Eddy Arnold,Songs Of The Young World,107726.0,9.0
Reggae,Eddy Grant,Walking On Sunshine,6131447.0,402.0
Rock,Eddy Grant,File Under Rock,518803.0,462.0
Reggae,Eddy Grant,Barefoot Soldier,8446817.0,532.0
Blues,Eden Brent,Mississippi Number One,967247.0,24.0
Blues,Eden Brent,Ain't Got No Troubles,973668.0,101.0
Francophone,Eddy Mitchell,Ketchup Électrique,228797.0,239.0
Country,Eddy Mitchell,Rocking In Nashville,242140.0,601.0
Francophone,Eddy Mitchell,Après Minuit,217966.0,1305.0
Pop,Eddy Mitchell,Happy Birthday,1309776.0,519.0
Francophone,Eddy Mitchell,Frenchy,230060.0,698.0
Francophone,Eddy Mitchell,Jambalaya,228622.0,967.0
Metalcore,Eden Maine,The Treachery Pact,5566201.0,19.0
Metalcore,Eden Maine,To You The First Star,1120017.0,20.0
Rock,Eden's Children,Eden's Children,9798000.0,8.0
Country,Edens Edge,Edens Edge EP,7352534.0,45.0
Country,Edens Edge,Edens Edge,7352534.0,45.0
Rock,Edgar Broughton Band,A Bunch Of 45s,310075.0,102.0
Electronic,Edgar Froese,Aqua,1626319.0,264.0
Electronic,Edgar Froese,Epsilon In Malaysian Pale,1626319.0,264.0
Latin,Edgar Oceransky,Estoy Aquí,9051669.0,731.0
Latin,Edgar Oceransky,De Carne Y Hueso,12869562.0,273.0
Rock,Edgar Winter's White Trash,Edgar Winter's White Trash,97926.0,229.0
Rock,Edgar Winter's White Trash,Roadwork,1182552.0,81.0
Rock,Edgar Winter,Entrance,1211441.0,74.0
Rock,Edgar Winter,Jasmine Nightdreams,666616.0,45.0
Futurepop,Edge Of Dawn,Enjoy The Fall,10681500.0,21.0
Futurepop,Edge Of Dawn,Borderline Black Heart,10681534.0,14.0
Futurepop,Edge Of Dawn,Anything That Gets You Through The Night,10681584.0,54.0
Futurepop,Edge Of Dawn,Stage Fright,10681434.0,13.0
Pop,Edie Brickell,Edie Brickell,2899641.0,26.0
Ballad,Edith Márquez,Frente A Ti,364877.0,1310.0
Ballad,Edith Márquez,Caricias Del Cielo,362670.0,854.0
Ballad,Edith Márquez,Extravíate,361606.0,768.0
Ballad,Edith Márquez,¿Quién Te Cantará?,362799.0,707.0
Ballad,Edith Márquez,Cuando Grita La Piel,360572.0,798.0
Ballad,Edith Márquez,Memorias Del Corazón,327180.0,1390.0
Ballad,Edith Márquez,Pasiones De Cabaret,327178.0,2265.0
Ballad,Edith Márquez,Duele,357302.0,1978.0
Ballad,Edith Márquez,Amar No Es Suficiente,1303097.0,6555.0
MPB,Edith Veiga,Faz-Me Rir ... E Outros Sucessos,3952021.0,15.0
Freestyle,Edmond,Taught Me,14044296.0,2.0
Rock,Edoardo Bennato,I Buoni E I Cattivi,73442.0,276.0
Pop,Edoardo Bennato,È Arrivato Un Bastimento,1348462.0,32.0
Rock,Edoardo Bennato,OK Italia,1348298.0,34.0
Pop,Edoardo Bennato,Abbi Dubbi,629291.0,103.0
Rock,Edoardo Bennato,Il Paese Dei Balocchi,1348467.0,11.0
Pop,Edoardo Bennato,Se Son Rose Fioriranno,915790.0,49.0
Rock,Edoardo Bennato,Le Ragazze Fanno Grandi Sogni,629292.0,79.0
Rock,Edoardo Bennato,Sbandato,5381091.0,64.0
Rock,Edoardo Bennato,L'Uomo Occidentale,79283.0,26.0
Rock,Eduardo Mateo,Mateo Solo Bien Se Lame,9386398.0,131.0
Rock,Eduardo Mateo,Cuerpo Y Alma,9676072.0,51.0
MPB,Edu Lobo,Edu,6419304.0,665.0
MPB,Edu Lobo,Edu Canta Zumbi,6299802.0,2666.0
MPB,Edu Lobo,Tempo Presente,6832529.0,578.0
Rock,Edwin McCain,Nobody's Fault But Mine,98891.0,101.0
House,Edward Maya,The Stereo Love Show,6675956.0,61.0
Soul,Edwin Starr,Soul Master,673097.0,38.0
Soul,Edwin Starr,25 Miles,690337.0,61.0
Funk,Edwin Starr,Clean,7819293.0,333.0
Pop,Edyta Bartosiewicz,Love,8932515.0,626.0
Pop,Edyta Bartosiewicz,Sen,675956.0,814.0
Pop,Edyta Bartosiewicz,Szok'n'Show,673230.0,455.0
Pop,Edyta Bartosiewicz,Wodospady,648777.0,506.0
Pop,Edyta Bartosiewicz,Dziś Są Moje Urodziny,648766.0,952.0
Pop,Edyta Bartosiewicz,Renovatio,11965006.0,140.0
Pop,Edyta Bartosiewicz,Love & More...,8932515.0,626.0
Pop,Edyta Górniak,Dotyk,1668697.0,955.0
Pop,Edyta Górniak,Edyta Górniak,327154.0,175.0
Pop,Edyta Górniak,Live '99,8009632.0,97.0
Pop,Edyta Górniak,Perła,8011258.0,186.0
Pop,Edyta Górniak,Invisible,8011258.0,186.0
Pop,Edyta Górniak,My,1566254.0,424.0
Folk,Eefje De Visser,De Koek,6714859.0,48.0
Folk,Eefje De Visser,Het Is,6726039.0,184.0
Folk,Eefje De Visser,Nachtlicht,12307754.0,71.0
Pop,EFF,Stimme,11804914.0,15746.0
Indie,Eels,Daisies Of The Galaxy,102373.0,6518.0
MPB,Egberto Gismonti,Sonho '70,272172.0,627.0
Canterbury,Egg,Egg,7730016.0,132.0
Canterbury,Egg,The Polite Force,7730016.0,132.0
Canterbury,Egg,The Civil Surface,6387304.0,278.0
Electronic,Egotronic,Lustprinzip,452359.0,493.0
Electropunk,Egotronic,Ausflug Mit Freunden,9909044.0,423.0
Cumbia,Eh! Guacho,Es Corta La Bocha,2690891.0,130.0
Eurodance,Eiffel 65,Europop,9076731.0,1275.0
Electronica,Eiffel 65,Contact!,1709753.0,858.0
Electronica,Eiffel 65,Eiffel 65,1709754.0,920.0
Pop,Eileen,Salut Les Copains,10043264.0,30.0
Metalcore,Eighteen Visions,Lifeless,1285119.0,33.0
Metalcore,Eighteen Visions,Yesterday Is Time Killed,562117.0,18.0
Metalcore,Eighteen Visions,No Time For Love,562117.0,18.0
Metalcore,Eighteen Visions,Until The Ink Runs Out,562113.0,23.0
Metalcore,Eighteen Visions,The Best Of Eighteen Visions,562117.0,18.0
Metalcore,Eighteen Visions,Vanity,562120.0,85.0
Pop,Eighth Wonder,Brilliant Dreams,9620712.0,243.0
Pop,Eighth Wonder,Fearless,1977301.0,42.0
Country,Eilen Jewell,Boundary County,8454565.0,110.0
Country,Eilen Jewell,Letters From Sinners & Strangers,7574724.0,113.0
Country,Eilen Jewell,Sea Of Tears,7574732.0,149.0
Country,Eilen Jewell,Queen Of The Minor Key,7574748.0,186.0
Country,Eilen Jewell,Live At The Narrows,9412568.0,90.0
Country,Eilen Jewell,Sundown Over Ghost Town,10038990.0,340.0
Experimental,Einstürzende Neubauten,Zeichnungen Des Patienten O. T.,1528817.0,30.0
EBM,Eisenfunk,Eisenfunk,887215.0,170.0
Electronic,Eisenfunk,300,8994693.0,90.0
EBM,Eisenfunk,Schmerzfrequenz,519773.0,296.0
EBM,Eisenfunk,8-Bit,505932.0,1169.0
EBM,Eisenfunk,Pentafunk,1239968.0,434.0
Pop,Eiza,Contracorriente,425223.0,1451.0
Jazz,Eivør Pálsdóttir,Eivør Pálsdóttir,6380994.0,103.0
Jazz,Eivør Pálsdóttir,Krákan,6750895.0,141.0
Country,Eivør Pálsdóttir,Eivør,6381765.0,145.0
Folk,Eivør Pálsdóttir,Mannabarn,6807647.0,115.0
Folk,Eivør Pálsdóttir,Human Child,6769285.0,94.0
EBM,Eisfabrik,Eisplanet,11341258.0,95.0
Rock,Ekatarina Velika,Samo Par Godina Za Nas,9999046.0,768.0
Rock,Ekatarina Velika,Dum Dum,10004672.0,310.0
Rock,Ekatarina Velika,Neko Nas Posmatra,10004674.0,310.0
Thrashcore,Ektomorf,Outcast,9184139.0,279.0
Thrashcore,Ektomorf,What Doesn't Kill Me,9183787.0,136.0
Folk,Ekt Gdynia,Ja_Stawiam,6354755.0,55.0
Pop,El Arrebato,Poquito A Poco,327243.0,670.0
Pop,El Arrebato,Una Noche Con Arte,327201.0,3045.0
Pop,El Arrebato,Que Salga El Sol Por Donde Quiera,327270.0,918.0
Pop,El Arrebato,Himno Oficial Del Centenario Del Sevilla F.C.,327198.0,922.0
Pop,El Arrebato,Grandes Éxitos,327201.0,3045.0
Pop,El Arrebato,Un Cuartito Pa Mis Cosas,327214.0,909.0
Pop,El Arrebato,Mundología,327279.0,1208.0
Pop,El Arrebato,Lo Que El Viento Me Dejó,639258.0,321.0
Pop,El Arrebato,Campamento Labandón,5943644.0,1752.0
Pop,El Arrebato,La Música De Tus Tacones,9041331.0,2080.0
Ska,El Bosso & Die Ping Pongs,El Bosso & Die Ping Pongs,457069.0,69.0
Ska,El Bosso & Die Ping Pongs,Ich Bin Touri,457069.0,69.0
Ska,El Bosso & Die Ping Pongs,Tag Vor Dem Abend,1423704.0,40.0
Rock,El Bordo,Carnaval De Las Heridas,7574912.0,258.0
Rock,El Bordo,En La Vereda De Enfrente,362749.0,800.0
Rock,El Bordo,Yacanto,9503858.0,304.0
Rock,El Canto Del Loco,Personas,230337.0,3647.0
Folk,El Chaqueño Palavecino,Por Culpa De Ser Cantor,8717167.0,394.0
Folk,El Chaqueño Palavecino,El Alma De Felipito,11234714.0,51.0
Folk,El Chaqueño Palavecino,Chaqueñadas,11246516.0,121.0
Folk,El Consorcio,Lo Que Nunca Muere,327213.0,229.0
Folk,El Consorcio,Peticiones Del Oyente,327213.0,229.0
Folk,El Consorcio,Programa Doble,327213.0,229.0
Folk,El Consorcio,Las Canciones De Mi Vida,1409095.0,30.0
Rock,El Tri,Simplemente,6550324.0,645.0
Rock,El Tri,Hecho En México,363243.0,1087.0
Rock,El Tri,Otra Tocada Más...,286052.0,803.0
Rock,El Tri,Indocumentado,94959.0,564.0
Pop,El Sueño De Morfeo,Cosas Que Nos Hacen Sentir Bien,356724.0,657.0
Experimental,El-Creepo!,Aloha,6004050.0,25.0
Pop,Elaiza,March 28,9411050.0,71.0
Pop,Elaiza,Gallery,9411050.0,71.0
Jazz,Elan,Recuerdos Y Tequila,12884908.0,18.0
Britpop,Elastica,Elastica,358261.0,1305.0
Britpop,Elastica,The Menace,9276208.0,384.0
Britpop,Elastica,The Radio One Sessions,6463659.0,14.0
Flamenco,Elbicho,Elbicho,90685.0,1922.0
Flamenco,Elbicho,Elbicho II,82972.0,908.0
Flamenco,Elbicho,Elbicho VII,364221.0,454.0
Rock,Elbow,The Noisebox EP,426882.0,3047.0
Rock,Elbow,The Newborn EP,426882.0,3047.0
Britpop,Elbow,The Any Day Now EP,148571.0,27.0
Indie,Eleanor Friedberger,Personal Record,6583796.0,580.0
Indie,Eleanor Friedberger,New View,11270758.0,668.0
Rock,Electra,Die Sixtinische Madonna,1355032.0,45.0
Rock,Electra,Ein Tag Wie Eine Brücke,76619.0,9.0
House,Electribe 101,Electribal Memories,226571.0,187.0
Rock,Electrasy,Morning Afterglow,1456170.0,0.0
Rock,Electrasy,Beautiful Insane,1209604.0,21.0
Rock,Electrasy,In Here We Fall,1209604.0,21.0
Rock,Electrasy,Wired For Dreaming,1106435.0,3.0
Pop,Electric Flag,Best Of An American Music Band,77839.0,135.0
Rock,Electric Light Orchestra,Three Light Years,72122.0,326.0
Rock,Electric Light Orchestra,Secret Messages,11674532.0,706.0
Rock,Electric Light Orchestra,Balance Of Power,11674560.0,909.0
Rock,Electric Light Orchestra,Mr. Blue Sky: The Very Best Of Electric Light Orchestra,1264149.0,4770.0
Rock,Electric Light Orchestra,Electric Light Orchestra Live,1264149.0,4770.0
Rock,Electric Light Orchestra,Alone In The Universe,71658.0,13023.0
Electronic,Electric President,Sleep Well,13276289.0,24.0
Electronic,Electric President,The Violent Blue,12719968.0,64.0
Rock,Electric Six,Señor Smoke,5966848.0,544.0
Rock,Electric Six,I Shall Exterminate Everything Around Me That Restricts Me From Being The Master,740760.0,217.0
Rock,Electric Six,Kill,420362.0,401.0
Rock,Electric Six,Mustang,6977171.0,894.0
Rock,Electric Six,Human Zoo,8606630.0,243.0
Electronic,Electric Valentine,The Fuse,2186611.0,29.0
Electronic,Electric Valentine,Circuitry,6662401.0,21.0
Electronic,Electro Synthetic Rebellion,Post-Industrial,470417.0,27.0
Synthpop,Electro Spectre,Pop Ghost,8394430.0,31.0
Synthpop,Electro Spectre,Bullets & Desert Blooms,12775180.0,91.0
Latin,Elefante,El Que Busca Encuentra,1401582.0,3731.0
Latin,Elefante,Lo Que Andábamos Buscando,614614.0,2275.0
Latin,Elefante,Resplandor,1432651.0,649.0
Synthpop,Elegant Machinery,Degraded Faces,12153512.0,2.0
Synthpop,Elegant Machinery,Yesterday Man,3884881.0,6.0
Synthpop,Elegant Machinery,A Decade Of Thoughts,12153512.0,2.0
Synthpop,Elegant Machinery,A Soft Exchange,5140441.0,165.0
Rock,Element Of Crime,Immer Da Wo Du Bist Bin Ich Nie,11603268.0,1665.0
Rock,Element Of Crime,Lieblingsfarben Und Tiere,11603268.0,1665.0
Dancehall,Elephant Man,Comin' 4 You!,620274.0,865.0
Dancehall,Elephant Man,Good 2 Go,9824042.0,442.0
Christian,Elevation Worship,We Are Alive,887011.0,933.0
Christian,Elevation Worship,God With Us,886983.0,1156.0
Christian,Elevation Worship,Kingdom Come,7978456.0,1974.0
Christian,Elevation Worship,For The Honor,1339831.0,1878.0
Christian,Elevation Worship,Nothing Is Wasted,6309391.0,1749.0
Christian,Elevation Worship,Only King Forever,7266059.0,2749.0
Christian,Elevation Worship,Wake Up The Wonder,9130273.0,3795.0
Worship,Elevation Worship,Here As In Heaven,12330404.0,5947.0
Rock,Eleven Eleven,Sunday Grey,186076.0,0.0
Rock,Eleven Eleven,Head,148729.0,3.0
Emo,Eleven Minutes Away,Arson Followed Me Home,6259974.0,1.0
Rock,Eleventyseven,And The Land Of Fake Believe,558490.0,74.0
Pop,Eli Lieb,Young Love,15355055.0,12.0
Pop,Eli Lieb,Eli Lieb,14426896.0,41.0
Rock,Elf,Elf,115514.0,606.0
Country,Eli Young Band,Life At Best,1203612.0,522.0
Country,Eli Young Band,"10,000 Towns",7459331.0,596.0
Pop,Elif,Unter Meiner Haut,6843425.0,3006.0
Rock,Eliot Sumner,Information,7979192.0,195.0
Synthpop,Eliot Sumner,Information,12224118.0,624.0
Rock,Elio E Le Storie Tese,Elio Samaga Hukapan Kariyana Turu,401049.0,1020.0
Rock,Elio E Le Storie Tese,"Italyan, Rum Casusu Çikti",9145355.0,411.0
Rock,Elio E Le Storie Tese,Esco Dal Mio Corpo E Ho Molta Paura: Gli Inediti 1979-1986,9145353.0,167.0
Rock,Elio E Le Storie Tese,Eat The Phikis,9145357.0,285.0
Rock,Elio E Le Storie Tese,Peerla,7131386.0,344.0
Rock,Elio E Le Storie Tese,Craccracriccrecr,6350618.0,370.0
Soundtrack,Elio E Le Storie Tese,Tutti Gli Uomini Del Deficiente,401049.0,1020.0
Rock,Elio E Le Storie Tese,Cicciput,6350621.0,388.0
Rock,Elio E Le Storie Tese,Studentessi,1266520.0,220.0
Rock,Elio E Le Storie Tese,L'album Biango,6546735.0,1323.0
MPB,Elis Regina,Viva A Brotolândia,1291585.0,39.0
MPB,Elis Regina,Poema De Amor,1291587.0,89.0
MPB,Elis Regina,Ellis Regina,31812741.0,2.0
MPB,Elis Regina,O Bem Do Amor,1215615.0,146.0
MPB,Elis Regina,Em Pleno Verão,978384.0,983.0
MPB,Elis Regina,Elis No Teatro Da Praia,272178.0,307.0
MPB,Elis Regina,Ela,978385.0,765.0
MPB,Elis Regina,Elis,239551.0,124.0
MPB,Elis Regina,Elis,978386.0,449.0
MPB,Elis Regina,Elis,284646.0,1056.0
MPB,Elis Regina,Falso Brilhante,430896.0,2217.0
MPB,Elis Regina,Elis,1511485.0,627.0
MPB,Elis Regina,Transversal Do Tempo,431011.0,688.0
MPB,Elis Regina,"Elis, Essa Mulher",612736.0,404.0
MPB,Elis Regina,Elis Especial,1543475.0,903.0
MPB,Elis Regina,Saudade Do Brasil,10465126.0,475.0
MPB,Elis Regina,Elis,327325.0,281.0
MPB,Elis Regina,Montreux Jazz Festival,1543311.0,846.0
MPB,Elis Regina,Trem Azul,327325.0,281.0
MPB,Elis Regina,Luz Das Estrelas,99734.0,205.0
MPB,Elis Regina,20 Anos De Saudade,978428.0,472.0
Pop,Elisabeth Andreassen,I'm A Woman,363355.0,11.0
Pop,Elisabeth Andreassen,Kärleksmagi,340960.0,82.0
Pop,Elisabeth Andreassen,Elisabeth,366551.0,9.0
Pop,Elisabeth Andreassen,Elisabeth,390471.0,0.0
Pop,Elisabeth Andreassen,Bettans Beste 1981-1995,363355.0,11.0
Pop,Elisabeth Andreassen,I Evighet,613386.0,14.0
Pop,Elisabeth Andreassen,Eternity: Selected Recordings 1981-1996,949083.0,4.0
Pop,Elisabeth Andreassen,Vaken I En Dröm,1146413.0,3.0
Pop,Elise Estrada,Elise Estrada,6396919.0,39.0
Pop,Elise Estrada,Here Kitty Kittee,14753746.0,4.0
Acoustic,Elisa,Lotus,118285.0,468.0
Folk,Eliza Carthy,Heat Light & Sound,14947403.0,1.0
Folk,Eliza Carthy,Angels & Cigarettes,344686.0,69.0
Folk,Eliza Carthy,Anglicana,14869081.0,1.0
Folk,Eliza Carthy,Rough Music,14873941.0,1.0
Folk,Eliza Carthy,Dreams Of Breathing Underwater,14873353.0,0.0
Folk,Eliza Carthy,Wayward Daughter,14947387.0,12.0
Pop,Eliza Doolittle,Eliza Doolittle,660883.0,4247.0
Pop,EliZe,In Control,15784064.0,0.0
Pop,EliZe,More Than Meets The Eye,43836.0,67.0
Pop,Elizaveta,Beatrix Runs,1501581.0,323.0
Pop,Elizaveta,Hero,7560708.0,39.0
Pop,Elizaveta,Messenger,10366162.0,42.0
Samba,Elizeth Cardoso,Elizeth Cardoso,327448.0,59.0
Pop,Elkie Brooks,Rich Man's Woman,610525.0,64.0
Pop,Elkie Brooks,Two Days Away,610525.0,64.0
Pop,Elkie Brooks,Shooting Star,610526.0,29.0
Pop,Elkie Brooks,Live And Learn,610526.0,29.0
Pop,Elkie Brooks,Pearls,118480.0,1092.0
Pop,Elkie Brooks,Pearls II,125025.0,99.0
Pop,Elkie Brooks,Minutes,1008653.0,17.0
