_id,genre,id_artist,name,publicationDate,title,urlAlbum,id_album_deezer,deezerFans,language
ObjectId(5714debf25ac0d8aee3771f9),Country Rock,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,1990,The Hard Way,http://lyrics.wikia.com/Steve_Earle:The_Hard_Way_%281990%29,6714990.0,827,eng
ObjectId(5714debf25ac0d8aee3771fa),Country Rock,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,1991,Shut Up & Die Like An Aviator,http://lyrics.wikia.com/Steve_Earle:Shut_Up_%26_Die_Like_An_Aviator_%281991%29,293040.0,123,eng
ObjectId(5714debf25ac0d8aee3771fb),Country Rock,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,1993,Essential Steve Earle,http://lyrics.wikia.com/Steve_Earle:Essential_Steve_Earle_%281993%29,6714990.0,827,eng
ObjectId(5714debf25ac0d8aee3771fd),Country Rock,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,1995,Train A Comin',http://lyrics.wikia.com/Steve_Earle:Train_A_Comin%27_%281995%29,613722.0,393,eng
ObjectId(5714debf25ac0d8aee3771fe),Country Rock,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,1996,I Feel Alright,http://lyrics.wikia.com/Steve_Earle:I_Feel_Alright_%281996%29,612408.0,420,eng
ObjectId(5714debf25ac0d8aee3771ff),Country Rock,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,1997,El Corazón,http://lyrics.wikia.com/Steve_Earle:El_Coraz%C3%B3n_%281997%29,614128.0,393,eng
ObjectId(5714debf25ac0d8aee377201),Bluegrass,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,1999,The Mountain,http://lyrics.wikia.com/Steve_Earle:The_Mountain_%281999%29,11421636.0,85,eng
ObjectId(5714debf25ac0d8aee377208),Alternative Country,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,2007,Washington Square Serenade,http://lyrics.wikia.com/Steve_Earle:Washington_Square_Serenade_%282007%29,11382066.0,131,eng
ObjectId(5714debf25ac0d8aee377209),Folk,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,2009,Townes,http://lyrics.wikia.com/Steve_Earle:Townes_%282009%29,11404040.0,93,eng
ObjectId(5714debf25ac0d8aee37720a),Rock,ObjectId(56d973e7cc2ddd0c0f6bbe1a),Steve Earle,2011,I'll Never Get Out Of This World Alive,http://lyrics.wikia.com/Steve_Earle:I%27ll_Never_Get_Out_Of_This_World_Alive_%282011%29,11401962.0,207,eng
ObjectId(5714debf25ac0d8aee37723f),Country,ObjectId(56d973f4cc2ddd0c0f6bbe27),Steve Goodman,1971,Steve Goodman,http://lyrics.wikia.com/Steve_Goodman:Steve_Goodman_%281971%29,108233.0,71,eng
ObjectId(5714debf25ac0d8aee377241),Folk,ObjectId(56d973f4cc2ddd0c0f6bbe27),Steve Goodman,1975,Jessie's Jig And Other Favorites,http://lyrics.wikia.com/Steve_Goodman:Jessie%27s_Jig_And_Other_Favorites_%281975%29,1148030.0,13,eng
ObjectId(5714debf25ac0d8aee377244),Folk,ObjectId(56d973f4cc2ddd0c0f6bbe27),Steve Goodman,1979,High And Outside,http://lyrics.wikia.com/Steve_Goodman:High_And_Outside_%281979%29,1148031.0,8,eng
ObjectId(5714debf25ac0d8aee377246),Folk,ObjectId(56d973f4cc2ddd0c0f6bbe27),Steve Goodman,1983,Affordable Art,http://lyrics.wikia.com/Steve_Goodman:Affordable_Art_%281983%29,1144446.0,8,eng
ObjectId(5714debf25ac0d8aee377247),Folk,ObjectId(56d973f4cc2ddd0c0f6bbe27),Steve Goodman,1983,Artistic Hair,http://lyrics.wikia.com/Steve_Goodman:Artistic_Hair_%281983%29,1154769.0,6,eng
ObjectId(5714debf25ac0d8aee377248),Folk,ObjectId(56d973f4cc2ddd0c0f6bbe27),Steve Goodman,1984,Santa Ana Winds,http://lyrics.wikia.com/Steve_Goodman:Santa_Ana_Winds_%281984%29,1145458.0,4,eng
ObjectId(5714debf25ac0d8aee377249),Folk,ObjectId(56d973f4cc2ddd0c0f6bbe27),Steve Goodman,1987,Unfinished Business,http://lyrics.wikia.com/Steve_Goodman:Unfinished_Business_%281987%29,1145459.0,9,eng
ObjectId(5714debf25ac0d8aee37724a),Folk,ObjectId(56d973f4cc2ddd0c0f6bbe27),Steve Goodman,1994,No Big Surprise: The Steve Goodman Anthology,http://lyrics.wikia.com/Steve_Goodman:No_Big_Surprise:_The_Steve_Goodman_Anthology_%281994%29,1144452.0,60,eng
ObjectId(5714debf25ac0d8aee3772d6),Jazz,ObjectId(56d97415cc2ddd0c0f6bbe4c),Steve Miller,1988,Born 2 B Blue,http://lyrics.wikia.com/Steve_Miller:Born_2_B_Blue_%281988%29,311115.0,102,eng
ObjectId(5714debf25ac0d8aee377321),Christian Rock,ObjectId(56d97421cc2ddd0c0f6bbe6b),Steve Taylor,1984,Meltdown,http://lyrics.wikia.com/Steve_Taylor:Meltdown_%281984%29,311110.0,34,eng
ObjectId(5714debf25ac0d8aee377322),Rock,ObjectId(56d97421cc2ddd0c0f6bbe6b),Steve Taylor,1985,On The Fritz,http://lyrics.wikia.com/Steve_Taylor:On_The_Fritz_%281985%29,311111.0,32,eng
ObjectId(5714debf25ac0d8aee377327),Christian Rock,ObjectId(56d97421cc2ddd0c0f6bbe6b),Steve Taylor,1994,Now The Truth Can Be Told,http://lyrics.wikia.com/Steve_Taylor:Now_The_Truth_Can_Be_Told_%281994%29,311110.0,34,eng
ObjectId(5714debf25ac0d8aee377328),Christian Rock,ObjectId(56d97421cc2ddd0c0f6bbe6b),Steve Taylor,1995,Liver,http://lyrics.wikia.com/Steve_Taylor:Liver_%281995%29,357241.0,32,eng
ObjectId(5714debf25ac0d8aee37734f),Progressive Rock,ObjectId(56d9742acc2ddd0c0f6bbe76),Steve Walsh,1980,Schemer-Dreamer,http://lyrics.wikia.com/Steve_Walsh:Schemer-Dreamer_%281980%29,5092111.0,35,eng
ObjectId(5714debf25ac0d8aee3773dd),Progressive Rock,ObjectId(56d97447cc2ddd0c0f6bbe9e),Steven Wilson,2013,The Raven That Refused To Sing (And Other Stories),http://lyrics.wikia.com/Steven_Wilson:The_Raven_That_Refused_To_Sing_%28And_Other_Stories%29_%282013%29,14912113.0,310,eng
ObjectId(5714debf25ac0d8aee3774c8),Pop Rock,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,1985,The Dream Of The Blue Turtles,http://lyrics.wikia.com/Sting:The_Dream_Of_The_Blue_Turtles_%281985%29,246882.0,8128,eng
ObjectId(5714debf25ac0d8aee3774ca),Pop Rock,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,1987,...Nothing Like The Sun,http://lyrics.wikia.com/Sting:...Nothing_Like_The_Sun_%281987%29,103823.0,16238,eng
ObjectId(5714debf25ac0d8aee3774cb),Soft Rock,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,1988,...Nada Como El Sol,http://lyrics.wikia.com/Sting:...Nada_Como_El_Sol_%281988%29,160552.0,2223,spa
ObjectId(5714debf25ac0d8aee3774ce),Rock,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,1993,Demolition Man,http://lyrics.wikia.com/Sting:Demolition_Man_%281993%29,5946028.0,775,eng
ObjectId(5714debf25ac0d8aee3774d0),Pop,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,1995,The Living Sea,http://lyrics.wikia.com/Sting:The_Living_Sea_%281995%29,162155.0,1985,eng
ObjectId(5714debf25ac0d8aee3774d1),Pop Rock,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,1996,Mercury Falling,http://lyrics.wikia.com/Sting:Mercury_Falling_%281996%29,240801.0,5393,eng
ObjectId(5714debf25ac0d8aee3774d4),Pop Rock,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,2001,... All This Time,http://lyrics.wikia.com/Sting:..._All_This_Time_%282001%29,117746.0,11677,eng
ObjectId(5714debf25ac0d8aee3774d8),Pop Rock,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,2009,If On A Winter's Night...,http://lyrics.wikia.com/Sting:If_On_A_Winter%27s_Night..._%282009%29,398567.0,14866,eng
ObjectId(5714debf25ac0d8aee3774d9),Orchestral,ObjectId(56d97496cc2ddd0c0f6bbef8),Sting,2010,Symphonicities,http://lyrics.wikia.com/Sting:Symphonicities_%282010%29,597522.0,5595,eng
ObjectId(5714debf25ac0d8aee37789f),Drum And Bass,ObjectId(56d97577cc2ddd0c0f6bc064),Sub Focus,2007,Special Place / Druggy,http://lyrics.wikia.com/Sub_Focus:Special_Place_%2F_Druggy_%282007%29,14469388.0,50,eng
ObjectId(5714debf25ac0d8aee3778a0),Drum And Bass,ObjectId(56d97577cc2ddd0c0f6bc064),Sub Focus,2009,Sub Focus,http://lyrics.wikia.com/Sub_Focus:Sub_Focus_%282009%29,14524740.0,205,eng
ObjectId(5714debf25ac0d8aee3778a1),Drum And Bass,ObjectId(56d97577cc2ddd0c0f6bc064),Sub Focus,2013,Torus,http://lyrics.wikia.com/Sub_Focus:Torus_%282013%29,6935471.0,14623,eng
ObjectId(5714debf25ac0d8aee377fd3),Country Pop,ObjectId(56d97746cc2ddd0c0f6bc36f),Sylvia,1982,Just Sylvia,http://lyrics.wikia.com/Sylvia:Just_Sylvia_%281982%29,7382312.0,19,eng
ObjectId(5714debf25ac0d8aee378178),Hip Hop,ObjectId(56d977b1cc2ddd0c0f6bc404),T. Mills,2011,Leaving Home,http://lyrics.wikia.com/T._Mills:Leaving_Home_%282011%29,1486069.0,3550,eng
ObjectId(5714debf25ac0d8aee378179),Hip Hop,ObjectId(56d977b1cc2ddd0c0f6bc404),T. Mills,2010,"Ready, Fire, Aim!",http://lyrics.wikia.com/T._Mills:Ready%2C_Fire%2C_Aim%21_%282010%29,654006.0,4696,eng
ObjectId(5714debf25ac0d8aee37817a),Hip Hop,ObjectId(56d977b1cc2ddd0c0f6bc404),T. Mills,2010,She Got A...,http://lyrics.wikia.com/T._Mills:She_Got_A..._%282010%29,639752.0,1227,eng
ObjectId(5714debf25ac0d8aee37817b),Hip Hop,ObjectId(56d977b1cc2ddd0c0f6bc404),T. Mills,2010,Stupid Boy,http://lyrics.wikia.com/T._Mills:Stupid_Boy_%282010%29,617717.0,550,eng
ObjectId(5714debf25ac0d8aee3781b8),Southern Hip Hop,ObjectId(56d977c6cc2ddd0c0f6bc412),T.I.,2001,I'm Serious,http://lyrics.wikia.com/T.I.:I%27m_Serious_%282001%29,107837.0,4249,eng
ObjectId(5714debf25ac0d8aee3781b9),Southern Hip Hop,ObjectId(56d977c6cc2ddd0c0f6bc412),T.I.,2003,Trap Muzik,http://lyrics.wikia.com/T.I.:Trap_Muzik_%282003%29,213978.0,5997,eng
ObjectId(5714debf25ac0d8aee3781ba),Southern Hip Hop,ObjectId(56d977c6cc2ddd0c0f6bc412),T.I.,2004,Urban Legend,http://lyrics.wikia.com/T.I.:Urban_Legend_%282004%29,259991.0,7907,eng
ObjectId(5714debf25ac0d8aee3781bb),Hip Hop,ObjectId(56d977c6cc2ddd0c0f6bc412),T.I.,2006,King,http://lyrics.wikia.com/T.I.:King_%282006%29,80388.0,8727,eng
ObjectId(5714debf25ac0d8aee3781bc),Hip Hop,ObjectId(56d977c6cc2ddd0c0f6bc412),T.I.,2007,T.I. Vs. T.I.P.,http://lyrics.wikia.com/T.I.:T.I._Vs._T.I.P._%282007%29,80496.0,3014,eng
ObjectId(5714debf25ac0d8aee3781bd),Hip Hop,ObjectId(56d977c6cc2ddd0c0f6bc412),T.I.,2008,Paper Trail,http://lyrics.wikia.com/T.I.:Paper_Trail_%282008%29,216677.0,13025,eng
ObjectId(5714debf25ac0d8aee3781be),Hip Hop,ObjectId(56d977c6cc2ddd0c0f6bc412),T.I.,2010,No Mercy,http://lyrics.wikia.com/T.I.:No_Mercy_%282010%29,719122.0,12457,eng
ObjectId(5714debf25ac0d8aee3782a1),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1971,Happy Just To Be Like I Am,http://lyrics.wikia.com/Taj_Mahal:Happy_Just_To_Be_Like_I_Am_%281971%29,8294692.0,4,eng
ObjectId(5714debf25ac0d8aee3782a3),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1973,Ooh So Good 'N' Blues,http://lyrics.wikia.com/Taj_Mahal:Ooh_So_Good_%27N%27_Blues_%281973%29,74074.0,3247,eng
ObjectId(5714debf25ac0d8aee3782a4),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1973,Sounder,http://lyrics.wikia.com/Taj_Mahal:Sounder_%281973%29,13884790.0,199,eng
ObjectId(5714debf25ac0d8aee3782a5),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1974,Mo' Roots,http://lyrics.wikia.com/Taj_Mahal:Mo%27_Roots_%281974%29,74074.0,3247,eng
ObjectId(5714debf25ac0d8aee3782a6),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1975,Music Keeps Me Together,http://lyrics.wikia.com/Taj_Mahal:Music_Keeps_Me_Together_%281975%29,351729.0,169,eng
ObjectId(5714debf25ac0d8aee3782a7),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1976,Satisfied 'N Tickled Too,http://lyrics.wikia.com/Taj_Mahal:Satisfied_%27N_Tickled_Too_%281976%29,351736.0,179,eng
ObjectId(5714debf25ac0d8aee3782a9),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1977,Brothers,http://lyrics.wikia.com/Taj_Mahal:Brothers_%281977%29,10257254.0,56,eng
ObjectId(5714debf25ac0d8aee3782aa),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1977,Evolution (The Most Recent),http://lyrics.wikia.com/Taj_Mahal:Evolution_%28The_Most_Recent%29_%281977%29,244078.0,388,eng
ObjectId(5714debf25ac0d8aee3782ab),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1981,The Best Of Taj Mahal,http://lyrics.wikia.com/Taj_Mahal:The_Best_Of_Taj_Mahal_%281981%29,74074.0,3247,eng
ObjectId(5714debf25ac0d8aee3782ac),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1986,Taj,http://lyrics.wikia.com/Taj_Mahal:Taj_%281986%29,345423.0,88,eng
ObjectId(5714debf25ac0d8aee3782ad),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1987,Live & Direct,http://lyrics.wikia.com/Taj_Mahal:Live_%26_Direct_%281987%29,74074.0,3247,eng
ObjectId(5714debf25ac0d8aee3782b0),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1991,Like Never Before,http://lyrics.wikia.com/Taj_Mahal:Like_Never_Before_%281991%29,244276.0,61,eng
ObjectId(5714debf25ac0d8aee3782b2),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1993,Dancing The Blues,http://lyrics.wikia.com/Taj_Mahal:Dancing_The_Blues_%281993%29,108188.0,182,eng
ObjectId(5714debf25ac0d8aee3782b3),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1993,World Music,http://lyrics.wikia.com/Taj_Mahal:World_Music_%281993%29,111866.0,130,eng
ObjectId(5714debf25ac0d8aee3782b4),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1996,An Evening Of Acoustic Music,http://lyrics.wikia.com/Taj_Mahal:An_Evening_Of_Acoustic_Music_%281996%29,273531.0,260,eng
ObjectId(5714debf25ac0d8aee3782b5),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1996,Phantom Blues,http://lyrics.wikia.com/Taj_Mahal:Phantom_Blues_%281996%29,114191.0,628,eng
ObjectId(5714debf25ac0d8aee3782b6),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1997,Señor Blues,http://lyrics.wikia.com/Taj_Mahal:Se%C3%B1or_Blues_%281997%29,114118.0,554,eng
ObjectId(5714debf25ac0d8aee3782b7),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1997,Shakin' A Tailfeather,http://lyrics.wikia.com/Taj_Mahal:Shakin%27_A_Tailfeather_%281997%29,688895.0,26,eng
ObjectId(5714debf25ac0d8aee3782b8),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1998,Sacred Island,http://lyrics.wikia.com/Taj_Mahal:Sacred_Island_%281998%29,114130.0,178,eng
ObjectId(5714debf25ac0d8aee3782b9),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1999,Blue Light Boogie,http://lyrics.wikia.com/Taj_Mahal:Blue_Light_Boogie_%281999%29,108199.0,243,eng
ObjectId(5714debf25ac0d8aee3782ba),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,1999,Kulanjan,http://lyrics.wikia.com/Taj_Mahal:Kulanjan_%281999%29,363420.0,1217,mul
ObjectId(5714debf25ac0d8aee3782bb),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,2000,Best Of The Private Years,http://lyrics.wikia.com/Taj_Mahal:Best_Of_The_Private_Years_%282000%29,74074.0,3247,eng
ObjectId(5714debf25ac0d8aee3782bd),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,2003,Blues With A Feeling,http://lyrics.wikia.com/Taj_Mahal:Blues_With_A_Feeling_%282003%29,78724.0,314,eng
ObjectId(5714debf25ac0d8aee3782be),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,2005,Mkutano,http://lyrics.wikia.com/Taj_Mahal:Mkutano_%282005%29,1353184.0,0,eng
ObjectId(5714debf25ac0d8aee3782c0),Blues,ObjectId(56d977f9cc2ddd0c0f6bc473),Taj Mahal,2008,Maestro,http://lyrics.wikia.com/Taj_Mahal:Maestro_%282008%29,351736.0,179,eng
ObjectId(5714debf25ac0d8aee37852e),Christmas,ObjectId(56d978a6cc2ddd0c0f6bc56d),Tarja Turunen,2006,Henkäys Ikuisuudesta,http://lyrics.wikia.com/Tarja_Turunen:Henk%C3%A4ys_Ikuisuudesta_%282006%29,696939.0,9,mul
ObjectId(5714debf25ac0d8aee37852f),Symphonic Metal,ObjectId(56d978a6cc2ddd0c0f6bc56d),Tarja Turunen,2007,My Winter Storm,http://lyrics.wikia.com/Tarja_Turunen:My_Winter_Storm_%282007%29,5109161.0,2746,eng
ObjectId(5714debf25ac0d8aee378531),Symphonic Metal,ObjectId(56d978a6cc2ddd0c0f6bc56d),Tarja Turunen,2010,What Lies Beneath,http://lyrics.wikia.com/Tarja_Turunen:What_Lies_Beneath_%282010%29,5109161.0,2746,eng
ObjectId(5714debf25ac0d8aee3785b3),Christmas,ObjectId(56d978c1cc2ddd0c0f6bc5a7),Tatiana,1996,Navidad Con Tatiana,http://lyrics.wikia.com/Tatiana:Navidad_Con_Tatiana_%281996%29,7275494.0,809,spa
ObjectId(5714debf25ac0d8aee3786bb),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2001,Anghellic,http://lyrics.wikia.com/Tech_N9ne:Anghellic_%282001%29,1052766.0,2946,eng
ObjectId(5714debf25ac0d8aee3786bc),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2002,Absolute Power,http://lyrics.wikia.com/Tech_N9ne:Absolute_Power_%282002%29,1054271.0,3650,eng
ObjectId(5714debf25ac0d8aee3786bf),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2005,Vintage Tech,http://lyrics.wikia.com/Tech_N9ne:Vintage_Tech_%282005%29,9826926.0,2988,eng
ObjectId(5714debf25ac0d8aee3786c1),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2007,Misery Loves Kompany,http://lyrics.wikia.com/Tech_N9ne:Misery_Loves_Kompany_%282007%29,2712761.0,121,eng
ObjectId(5714debf25ac0d8aee3786c5),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2009,K.O.D.,http://lyrics.wikia.com/Tech_N9ne:K.O.D._%282009%29,550410.0,1398,eng
ObjectId(5714debf25ac0d8aee3786c7),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2010,Collabos: Gates Mixed Plate,http://lyrics.wikia.com/Tech_N9ne:Collabos:_Gates_Mixed_Plate_%282010%29,2712861.0,253,eng
ObjectId(5714debf25ac0d8aee3786c8),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2010,Seepage,http://lyrics.wikia.com/Tech_N9ne:Seepage_%282010%29,681791.0,331,eng
ObjectId(5714debf25ac0d8aee3786c9),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2010,Bad Season,http://lyrics.wikia.com/Tech_N9ne:Bad_Season_%282010%29,749639.0,3176,eng
ObjectId(5714debf25ac0d8aee3786ca),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2011,All 6's And 7's,http://lyrics.wikia.com/Tech_N9ne:All_6%27s_And_7%27s_%282011%29,1134085.0,1231,eng
ObjectId(5714debf25ac0d8aee3786cb),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2011,Welcome To Strangeland,http://lyrics.wikia.com/Tech_N9ne:Welcome_To_Strangeland_%282011%29,1313078.0,676,eng
ObjectId(5714debf25ac0d8aee3786ce),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2012,Boiling Point,http://lyrics.wikia.com/Tech_N9ne:Boiling_Point_%282012%29,6014911.0,1567,eng
ObjectId(5714debf25ac0d8aee3786d1),Hip Hop,ObjectId(56d97900cc2ddd0c0f6bc627),Tech N9ne,2015,Special Effects,http://lyrics.wikia.com/Tech_N9ne:Special_Effects_%282015%29,10181790.0,3702,eng
ObjectId(5714debf25ac0d8aee378af8),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,1990,Thalía,http://lyrics.wikia.com/Thal%C3%ADa:Thal%C3%ADa_%281990%29,9325530.0,3754,eng
ObjectId(5714debf25ac0d8aee378af9),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,1991,Mundo De Cristal,http://lyrics.wikia.com/Thal%C3%ADa:Mundo_De_Cristal_%281991%29,9295446.0,727,spa
ObjectId(5714debf25ac0d8aee378afa),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,1992,Love,http://lyrics.wikia.com/Thal%C3%ADa:Love_%281992%29,9343934.0,960,spa
ObjectId(5714debf25ac0d8aee378afb),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,1995,En Éxtasis,http://lyrics.wikia.com/Thal%C3%ADa:En_%C3%89xtasis_%281995%29,310521.0,4012,spa
ObjectId(5714debf25ac0d8aee378afd),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,1997,Nandito Ako,http://lyrics.wikia.com/Thal%C3%ADa:Nandito_Ako_%281997%29,9513798.0,436,mul
ObjectId(5714debf25ac0d8aee378aff),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,2000,Arrasando,http://lyrics.wikia.com/Thal%C3%ADa:Arrasando_%282000%29,310492.0,6301,spa
ObjectId(5714debf25ac0d8aee378b00),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,2001,Con Banda: Grandes Éxitos,http://lyrics.wikia.com/Thal%C3%ADa:Con_Banda:_Grandes_%C3%89xitos_%282001%29,310495.0,3508,spa
ObjectId(5714debf25ac0d8aee378b01),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,2002,Thalía,http://lyrics.wikia.com/Thal%C3%ADa:Thal%C3%ADa_%282002%29,310499.0,6220,eng
ObjectId(5714debf25ac0d8aee378b02),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,2003,Thalía,http://lyrics.wikia.com/Thal%C3%ADa:Thal%C3%ADa_%282003%29,310511.0,1058,eng
ObjectId(5714debf25ac0d8aee378b04),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,2005,El Sexto Sentido,http://lyrics.wikia.com/Thal%C3%ADa:El_Sexto_Sentido_%282005%29,310543.0,6243,spa
ObjectId(5714debf25ac0d8aee378b06),Latin Pop,ObjectId(56d97a1fcc2ddd0c0f6bc7dd),Thalía,2008,Lunada,http://lyrics.wikia.com/Thal%C3%ADa:Lunada_%282008%29,310553.0,3212,spa
ObjectId(5714debf25ac0d8aee378c79),Hip Hop,ObjectId(56d97a63cc2ddd0c0f6bc85d),The Alchemist,2009,Chemical Warfare,http://lyrics.wikia.com/The_Alchemist:Chemical_Warfare_%282009%29,6462916.0,186,eng
ObjectId(5714debf25ac0d8aee379eab),Hip Hop,ObjectId(56d97ebdcc2ddd0c0f6bcdc0),The Game,2004,Untold Story,http://lyrics.wikia.com/The_Game:Untold_Story_%282004%29,1054623.0,1268,eng
ObjectId(5714debf25ac0d8aee379eac),Hip Hop,ObjectId(56d97ebdcc2ddd0c0f6bcdc0),The Game,2005,The Documentary,http://lyrics.wikia.com/The_Game:The_Documentary_%282005%29,293752.0,28833,eng
ObjectId(5714debf25ac0d8aee379eaf),Gangsta Rap,ObjectId(56d97ebdcc2ddd0c0f6bcdc0),The Game,2006,G.A.M.E.,http://lyrics.wikia.com/The_Game:G.A.M.E._%282006%29,6463862.0,2327,eng
ObjectId(5714debf25ac0d8aee379eb0),Gangsta Rap,ObjectId(56d97ebdcc2ddd0c0f6bcdc0),The Game,2006,Doctor's Advocate,http://lyrics.wikia.com/The_Game:Doctor%27s_Advocate_%282006%29,161226.0,14276,eng
ObjectId(5714debf25ac0d8aee379eb3),Hip Hop,ObjectId(56d97ebdcc2ddd0c0f6bcdc0),The Game,2011,Purp & Patron,http://lyrics.wikia.com/The_Game:Purp_%26_Patron_%282011%29,6213262.0,1139,eng
ObjectId(5714debf25ac0d8aee37ac92),Alternative Rock,ObjectId(56d98249cc2ddd0c0f6bd2b9),The New Regime,2008,Coup,http://lyrics.wikia.com/The_New_Regime:Coup_%282008%29,6785831.0,62,eng
ObjectId(5714debf25ac0d8aee37b700),Alternative Hip Hop,ObjectId(56d984c4cc2ddd0c0f6bd62a),The Streets,2002,Original Pirate Material,http://lyrics.wikia.com/The_Streets:Original_Pirate_Material_%282002%29,214611.0,26666,eng
ObjectId(5714debf25ac0d8aee37b701),Hip Hop,ObjectId(56d984c4cc2ddd0c0f6bd62a),The Streets,2003,All Got Our Runnins,http://lyrics.wikia.com/The_Streets:All_Got_Our_Runnins_%282003%29,214611.0,26666,eng
ObjectId(5714debf25ac0d8aee37b702),Hip Hop,ObjectId(56d984c4cc2ddd0c0f6bd62a),The Streets,2004,A Grand Don't Come For Free,http://lyrics.wikia.com/The_Streets:A_Grand_Don%27t_Come_For_Free_%282004%29,95319.0,31584,eng
